p20td,p30td,p30tdve,ref_demand_2023_mw,timestamp
0.00012170062,8.9055455e-05,9.7016137e-05,26693,2023-04-12 00:00:00
9.7060935e-05,8.1456374e-05,5.8906109e-05,24958,2023-04-12 01:00:00
8.0008398e-05,7.8399382e-05,4.1159934e-05,23454,2023-04-12 02:00:00
7.0709085e-05,7.6824154e-05,3.5962242e-05,22538,2023-04-12 03:00:00
6.6292054e-05,7.6185594e-05,3.2769645e-05,22112,2023-04-12 04:00:00
6.4792012e-05,7.6538466e-05,2.6980825e-05,22042,2023-04-12 05:00:00
6.6982792e-05,7.9435364e-05,3.1797441e-05,22534,2023-04-12 06:00:00
7.6379604e-05,8.9701874e-05,2.9270349e-05,24782,2023-04-12 07:00:00
9.3941718e-05,0.000104646253,3.8686104e-05,27723,2023-04-12 08:00:00
0.000105917047,0.000129869707,5.5395029e-05,29696,2023-04-12 09:00:00
0.000113470381,0.000148852259,9.1987085e-05,30876,2023-04-12 10:00:00
0.00011907415,0.000155854802,0.000139564496,31285,2023-04-12 11:00:00
0.000120066651,0.0001571083,0.000167017121,31359,2023-04-12 12:00:00
0.000122652798,0.000156966693,0.000178699106,31437,2023-04-12 13:00:00
0.000129044222,0.000149018987,0.000176341268,31266,2023-04-12 14:00:00
0.000129125457,0.000132902119,0.00018836394,30428,2023-04-12 15:00:00
0.000118629855,0.000127170459,0.000192029221,29536,2023-04-12 16:00:00
0.000111125945,0.000126208573,0.000183826849,29015,2023-04-12 17:00:00
0.000109414976,0.00012412645,0.000182291577,28708,2023-04-12 18:00:00
0.000111264989,0.000118098468,0.000183565169,28416,2023-04-12 19:00:00
0.000119497935,0.000112563729,0.000199496617,28777,2023-04-12 20:00:00
0.000139567792,0.0001096735,0.000208867283,30127,2023-04-12 21:00:00
0.000160639817,0.000111519067,0.000184857287,31440,2023-04-12 22:00:00
0.00014529415,9.9323243e-05,0.000138514646,29128,2023-04-12 23:00:00
0.00012170062,8.9055455e-05,9.7016137e-05,26693,2023-04-13 00:00:00
9.7060935e-05,8.1456374e-05,5.8906109e-05,24958,2023-04-13 01:00:00
8.0008398e-05,7.8399382e-05,4.1159934e-05,23454,2023-04-13 02:00:00
7.0709085e-05,7.6824154e-05,3.5962242e-05,22538,2023-04-13 03:00:00
6.6292054e-05,7.6185594e-05,3.2769645e-05,22112,2023-04-13 04:00:00
6.4792012e-05,7.6538466e-05,2.6980825e-05,22042,2023-04-13 05:00:00
6.6982792e-05,7.9435364e-05,3.1797441e-05,22534,2023-04-13 06:00:00
7.6379604e-05,8.9701874e-05,2.9270349e-05,24782,2023-04-13 07:00:00
9.3941718e-05,0.000104646253,3.8686104e-05,27723,2023-04-13 08:00:00
0.000105917047,0.000129869707,5.5395029e-05,29696,2023-04-13 09:00:00
0.000113470381,0.000148852259,9.1987085e-05,30876,2023-04-13 10:00:00
0.00011907415,0.000155854802,0.000139564496,31285,2023-04-13 11:00:00
0.000120066651,0.0001571083,0.000167017121,31359,2023-04-13 12:00:00
0.000122652798,0.000156966693,0.000178699106,31437,2023-04-13 13:00:00
0.000129044222,0.000149018987,0.000176341268,31266,2023-04-13 14:00:00
0.000129125457,0.000132902119,0.00018836394,30428,2023-04-13 15:00:00
0.000118629855,0.000127170459,0.000192029221,29536,2023-04-13 16:00:00
0.000111125945,0.000126208573,0.000183826849,29015,2023-04-13 17:00:00
0.000109414976,0.00012412645,0.000182291577,28708,2023-04-13 18:00:00
0.000111264989,0.000118098468,0.000183565169,28416,2023-04-13 19:00:00
0.000119497935,0.000112563729,0.000199496617,28777,2023-04-13 20:00:00
0.000139567792,0.0001096735,0.000208867283,30127,2023-04-13 21:00:00
0.000160639817,0.000111519067,0.000184857287,31440,2023-04-13 22:00:00
0.00014529415,9.9323243e-05,0.000138514646,29128,2023-04-13 23:00:00
0.00012170062,8.9055455e-05,9.7016137e-05,26693,2023-04-14 00:00:00
9.8227576e-05,7.8876594e-05,8.3073971e-05,25307,2023-04-14 01:00:00
8.1279448e-05,7.5749539e-05,5.4488625e-05,23798,2023-04-14 02:00:00
7.1491524e-05,7.4136853e-05,4.1392165e-05,22827,2023-04-14 03:00:00
6.6851619e-05,7.3472999e-05,3.9201147e-05,22404,2023-04-14 04:00:00
6.5440896e-05,7.3715953e-05,3.6463316e-05,22332,2023-04-14 05:00:00
6.7710506e-05,7.6593457e-05,4.4022233e-05,22856,2023-04-14 06:00:00
7.7672542e-05,8.7049054e-05,3.7198126e-05,25241,2023-04-14 07:00:00
9.6499435e-05,0.000102431631,4.754099e-05,28374,2023-04-14 08:00:00
0.000108602339,0.000128087145,6.8228602e-05,30360,2023-04-14 09:00:00
0.000114880808,0.000146805094,0.000110014642,31313,2023-04-14 10:00:00
0.000119510012,0.000153359785,0.000162585891,31575,2023-04-14 11:00:00
0.000119794124,0.000154703196,0.000185492285,31546,2023-04-14 12:00:00
0.000121992118,0.000154688779,0.000202794548,31606,2023-04-14 13:00:00
0.000128064192,0.000146359393,0.000223553924,31381,2023-04-14 14:00:00
0.000129479443,0.000128923114,0.000232015647,30542,2023-04-14 15:00:00
0.000120533225,0.000120042992,0.000235401701,29603,2023-04-14 16:00:00
0.000113306189,0.000117230929,0.000224277204,28987,2023-04-14 17:00:00
0.000110793086,0.00011518239,0.000231206015,28614,2023-04-14 18:00:00
0.000111179334,0.000111282137,0.000258097746,28347,2023-04-14 19:00:00
0.00011568077,0.000108247061,0.00028993362,28570,2023-04-14 20:00:00
0.000130867864,0.00010858265,0.000263776699,29598,2023-04-14 21:00:00
0.000153176001,0.00011222779,0.000218252141,30950,2023-04-14 22:00:00
0.000143780106,0.000101032734,0.000189832203,28917,2023-04-14 23:00:00
0.000124720307,9.0365632e-05,0.000136184033,26704,2023-04-15 00:00:00
0.000102871399,8.3809084e-05,0.000100988458,24467,2023-04-15 01:00:00
8.5806621e-05,7.8886108e-05,7.3684482e-05,22939,2023-04-15 02:00:00
7.4978863e-05,7.6347954e-05,5.5783786e-05,21808,2023-04-15 03:00:00
6.9078223e-05,7.507696e-05,4.9766451e-05,21159,2023-04-15 04:00:00
6.6581314e-05,7.4577645e-05,4.6527833e-05,20895,2023-04-15 05:00:00
6.6963395e-05,7.6032962e-05,3.8969133e-05,20813,2023-04-15 06:00:00
6.9905394e-05,7.9689177e-05,4.1179046e-05,21353,2023-04-15 07:00:00
7.4460216e-05,7.880966e-05,3.9373089e-05,22090,2023-04-15 08:00:00
8.9001046e-05,8.1642295e-05,4.7842035e-05,23346,2023-04-15 09:00:00
0.000112157358,9.2290037e-05,8.5737468e-05,25530,2023-04-15 10:00:00
0.000126972841,0.000102761601,0.000149921712,26953,2023-04-15 11:00:00
0.000130161229,0.000107506846,0.000199470557,27214,2023-04-15 12:00:00
0.000130664128,0.000109810911,0.00024667749,27164,2023-04-15 13:00:00
0.000136424497,0.000106817385,0.000257367896,27185,2023-04-15 14:00:00
0.00013578923,9.9665842e-05,0.000263627127,26646,2023-04-15 15:00:00
0.000120911597,9.4955455e-05,0.000230924989,25401,2023-04-15 16:00:00
0.00011036486,9.1746465e-05,0.000220399431,24548,2023-04-15 17:00:00
0.000105794369,9.0438057e-05,0.000191788619,24140,2023-04-15 18:00:00
0.000105255087,8.9646543e-05,0.000201463659,24133,2023-04-15 19:00:00
0.000108541258,9.2491813e-05,0.00022326973,24566,2023-04-15 20:00:00
0.000122690846,9.8853428e-05,0.000229895687,25780,2023-04-15 21:00:00
0.000146340372,0.000107605331,0.000207904661,27795,2023-04-15 22:00:00
0.000138893627,0.000100212999,0.00018729712,26478,2023-04-15 23:00:00
0.00012277275,9.1331033e-05,0.00014040933,24651,2023-04-16 00:00:00
0.000104171729,8.4123194e-05,8.9599574e-05,22965,2023-04-16 01:00:00
8.7175085e-05,7.924514e-05,5.951915e-05,21437,2023-04-16 02:00:00
7.5846119e-05,7.6569623e-05,4.2522528e-05,20334,2023-04-16 03:00:00
6.9471024e-05,7.5417567e-05,3.9577344e-05,19693,2023-04-16 04:00:00
6.657875e-05,7.5076952e-05,4.2568943e-05,19413,2023-04-16 05:00:00
6.6357701e-05,7.5776798e-05,3.6045332e-05,19390,2023-04-16 06:00:00
6.836566e-05,7.8159331e-05,2.720236e-05,19740,2023-04-16 07:00:00
7.0568009e-05,7.4659161e-05,2.7435815e-05,19954,2023-04-16 08:00:00
8.14796e-05,7.2474086e-05,3.6973973e-05,20532,2023-04-16 09:00:00
0.000104652265,7.8223623e-05,6.0035062e-05,22389,2023-04-16 10:00:00
0.000123587184,8.3854371e-05,0.000104971678,23971,2023-04-16 11:00:00
0.000130591657,8.8921675e-05,0.000156109416,24628,2023-04-16 12:00:00
0.000131209967,9.2205559e-05,0.000181184632,24735,2023-04-16 13:00:00
0.000135125593,9.2977341e-05,0.000207760651,24929,2023-04-16 14:00:00
0.000132833249,9.1041131e-05,0.000209644679,24726,2023-04-16 15:00:00
0.000116715786,8.7509102e-05,0.000198893869,23462,2023-04-16 16:00:00
0.000106625456,8.3672542e-05,0.000169010492,22679,2023-04-16 17:00:00
0.0001027789,8.0413333e-05,0.00017013204,22365,2023-04-16 18:00:00
0.000104198283,7.8932334e-05,0.000170250579,22552,2023-04-16 19:00:00
0.000110355687,8.1428541e-05,0.000202069229,23208,2023-04-16 20:00:00
0.000128693678,8.7655723e-05,0.000205956168,24905,2023-04-16 21:00:00
0.000151743296,9.9017202e-05,0.000194215462,27085,2023-04-16 22:00:00
0.000139286318,9.3329261e-05,0.000150464236,26117,2023-04-16 23:00:00
0.000118818211,8.5581524e-05,0.000105037763,24311,2023-04-17 00:00:00
9.6965838e-05,8.0987078e-05,7.1879918e-05,22964,2023-04-17 01:00:00
8.0031614e-05,7.8065e-05,4.9513605e-05,21549,2023-04-17 02:00:00
7.06476e-05,7.6732849e-05,3.7921316e-05,20675,2023-04-17 03:00:00
6.6053078e-05,7.6192764e-05,3.6890819e-05,20291,2023-04-17 04:00:00
6.4513748e-05,7.6721923e-05,2.994333e-05,20312,2023-04-17 05:00:00
6.6493144e-05,7.9450262e-05,3.703098e-05,20948,2023-04-17 06:00:00
7.5206976e-05,8.9427777e-05,3.32361e-05,23438,2023-04-17 07:00:00
9.1231421e-05,0.000103679167,3.7769608e-05,26428,2023-04-17 08:00:00
0.00010298602,0.000128501858,5.7161697e-05,28462,2023-04-17 09:00:00
0.000112171688,0.000147210865,8.8343175e-05,29688,2023-04-17 10:00:00
0.000118999093,0.000153710814,0.000138633236,30245,2023-04-17 11:00:00
0.000120205217,0.00015443258,0.000166079563,30330,2023-04-17 12:00:00
0.000122202021,0.000153818041,0.000170443047,30414,2023-04-17 13:00:00
0.000128599652,0.00014608518,0.000179077039,30312,2023-04-17 14:00:00
0.000129028071,0.000130437386,0.000184330859,29643,2023-04-17 15:00:00
0.000117779053,0.000124476667,0.000193880272,28718,2023-04-17 16:00:00
0.000109569217,0.000123753445,0.00018588397,28201,2023-04-17 17:00:00
0.000107462751,0.000121743144,0.000167269333,27877,2023-04-17 18:00:00
0.000109189798,0.000116114266,0.000163097773,27629,2023-04-17 19:00:00
0.00011765074,0.000110796385,0.000183146066,28019,2023-04-17 20:00:00
0.000139125816,0.000108680261,0.000185464086,29499,2023-04-17 21:00:00
0.000161729835,0.00011119651,0.000147930999,31102,2023-04-17 22:00:00
0.000145098196,9.8843991e-05,0.000118251266,28850,2023-04-17 23:00:00
0.000119862942,8.9220947e-05,7.8283889e-05,26318,2023-04-18 00:00:00
9.7060935e-05,8.1456374e-05,5.8906109e-05,24958,2023-04-18 01:00:00
8.0008398e-05,7.8399382e-05,4.1159934e-05,23454,2023-04-18 02:00:00
7.0709085e-05,7.6824154e-05,3.5962242e-05,22538,2023-04-18 03:00:00
6.6292054e-05,7.6185594e-05,3.2769645e-05,22112,2023-04-18 04:00:00
6.4792012e-05,7.6538466e-05,2.6980825e-05,22042,2023-04-18 05:00:00
6.6982792e-05,7.9435364e-05,3.1797441e-05,22534,2023-04-18 06:00:00
7.6379604e-05,8.9701874e-05,2.9270349e-05,24782,2023-04-18 07:00:00
9.3941718e-05,0.000104646253,3.8686104e-05,27723,2023-04-18 08:00:00
0.000105917047,0.000129869707,5.5395029e-05,29696,2023-04-18 09:00:00
0.000113470381,0.000148852259,9.1987085e-05,30876,2023-04-18 10:00:00
0.00011907415,0.000155854802,0.000139564496,31285,2023-04-18 11:00:00
0.000120066651,0.0001571083,0.000167017121,31359,2023-04-18 12:00:00
0.000122652798,0.000156966693,0.000178699106,31437,2023-04-18 13:00:00
0.000129044222,0.000149018987,0.000176341268,31266,2023-04-18 14:00:00
0.000129125457,0.000132902119,0.00018836394,30428,2023-04-18 15:00:00
0.000118629855,0.000127170459,0.000192029221,29536,2023-04-18 16:00:00
0.000111125945,0.000126208573,0.000183826849,29015,2023-04-18 17:00:00
0.000109414976,0.00012412645,0.000182291577,28708,2023-04-18 18:00:00
0.000111264989,0.000118098468,0.000183565169,28416,2023-04-18 19:00:00
0.000119497935,0.000112563729,0.000199496617,28777,2023-04-18 20:00:00
0.000139567792,0.0001096735,0.000208867283,30127,2023-04-18 21:00:00
0.000160639817,0.000111519067,0.000184857287,31440,2023-04-18 22:00:00
0.00014529415,9.9323243e-05,0.000138514646,29128,2023-04-18 23:00:00
0.00012170062,8.9055455e-05,9.7016137e-05,26693,2023-04-19 00:00:00
9.7060935e-05,8.1456374e-05,5.8906109e-05,24958,2023-04-19 01:00:00
8.0008398e-05,7.8399382e-05,4.1159934e-05,23454,2023-04-19 02:00:00
7.0709085e-05,7.6824154e-05,3.5962242e-05,22538,2023-04-19 03:00:00
6.6292054e-05,7.6185594e-05,3.2769645e-05,22112,2023-04-19 04:00:00
6.4792012e-05,7.6538466e-05,2.6980825e-05,22042,2023-04-19 05:00:00
6.6982792e-05,7.9435364e-05,3.1797441e-05,22534,2023-04-19 06:00:00
7.6379604e-05,8.9701874e-05,2.9270349e-05,24782,2023-04-19 07:00:00
9.3941718e-05,0.000104646253,3.8686104e-05,27723,2023-04-19 08:00:00
0.000105917047,0.000129869707,5.5395029e-05,29696,2023-04-19 09:00:00
0.000113470381,0.000148852259,9.1987085e-05,30876,2023-04-19 10:00:00
0.00011907415,0.000155854802,0.000139564496,31285,2023-04-19 11:00:00
0.000120066651,0.0001571083,0.000167017121,31359,2023-04-19 12:00:00
0.000122652798,0.000156966693,0.000178699106,31437,2023-04-19 13:00:00
0.000129044222,0.000149018987,0.000176341268,31266,2023-04-19 14:00:00
0.000129125457,0.000132902119,0.00018836394,30428,2023-04-19 15:00:00
0.000118629855,0.000127170459,0.000192029221,29536,2023-04-19 16:00:00
0.000111125945,0.000126208573,0.000183826849,29015,2023-04-19 17:00:00
0.000109414976,0.00012412645,0.000182291577,28708,2023-04-19 18:00:00
0.000111264989,0.000118098468,0.000183565169,28416,2023-04-19 19:00:00
0.000119497935,0.000112563729,0.000199496617,28777,2023-04-19 20:00:00
0.000139567792,0.0001096735,0.000208867283,30127,2023-04-19 21:00:00
0.000160639817,0.000111519067,0.000184857287,31440,2023-04-19 22:00:00
0.00014529415,9.9323243e-05,0.000138514646,29128,2023-04-19 23:00:00
0.00012170062,8.9055455e-05,9.7016137e-05,26693,2023-04-20 00:00:00
9.7060935e-05,8.1456374e-05,5.8906109e-05,24958,2023-04-20 01:00:00
8.0008398e-05,7.8399382e-05,4.1159934e-05,23454,2023-04-20 02:00:00
7.0709085e-05,7.6824154e-05,3.5962242e-05,22538,2023-04-20 03:00:00
6.6292054e-05,7.6185594e-05,3.2769645e-05,22112,2023-04-20 04:00:00
6.4792012e-05,7.6538466e-05,2.6980825e-05,22042,2023-04-20 05:00:00
6.6982792e-05,7.9435364e-05,3.1797441e-05,22534,2023-04-20 06:00:00
7.6379604e-05,8.9701874e-05,2.9270349e-05,24782,2023-04-20 07:00:00
9.3941718e-05,0.000104646253,3.8686104e-05,27723,2023-04-20 08:00:00
0.000105917047,0.000129869707,5.5395029e-05,29696,2023-04-20 09:00:00
0.000113470381,0.000148852259,9.1987085e-05,30876,2023-04-20 10:00:00
0.00011907415,0.000155854802,0.000139564496,31285,2023-04-20 11:00:00
0.000120066651,0.0001571083,0.000167017121,31359,2023-04-20 12:00:00
0.000122652798,0.000156966693,0.000178699106,31437,2023-04-20 13:00:00
0.000129044222,0.000149018987,0.000176341268,31266,2023-04-20 14:00:00
0.000129125457,0.000132902119,0.00018836394,30428,2023-04-20 15:00:00
0.000118629855,0.000127170459,0.000192029221,29536,2023-04-20 16:00:00
0.000111125945,0.000126208573,0.000183826849,29015,2023-04-20 17:00:00
0.000109414976,0.00012412645,0.000182291577,28708,2023-04-20 18:00:00
0.000111264989,0.000118098468,0.000183565169,28416,2023-04-20 19:00:00
0.000119497935,0.000112563729,0.000199496617,28777,2023-04-20 20:00:00
0.000139567792,0.0001096735,0.000208867283,30127,2023-04-20 21:00:00
0.000160639817,0.000111519067,0.000184857287,31440,2023-04-20 22:00:00
0.00014529415,9.9323243e-05,0.000138514646,29128,2023-04-20 23:00:00
0.00012170062,8.9055455e-05,9.7016137e-05,26693,2023-04-21 00:00:00
9.8227576e-05,7.8876594e-05,8.3073971e-05,25307,2023-04-21 01:00:00
8.1279448e-05,7.5749539e-05,5.4488625e-05,23798,2023-04-21 02:00:00
7.1491524e-05,7.4136853e-05,4.1392165e-05,22827,2023-04-21 03:00:00
6.6851619e-05,7.3472999e-05,3.9201147e-05,22404,2023-04-21 04:00:00
6.5440896e-05,7.3715953e-05,3.6463316e-05,22332,2023-04-21 05:00:00
6.7710506e-05,7.6593457e-05,4.4022233e-05,22856,2023-04-21 06:00:00
7.7672542e-05,8.7049054e-05,3.7198126e-05,25241,2023-04-21 07:00:00
9.6499435e-05,0.000102431631,4.754099e-05,28374,2023-04-21 08:00:00
0.000108602339,0.000128087145,6.8228602e-05,30360,2023-04-21 09:00:00
0.000114880808,0.000146805094,0.000110014642,31313,2023-04-21 10:00:00
0.000119510012,0.000153359785,0.000162585891,31575,2023-04-21 11:00:00
0.000119794124,0.000154703196,0.000185492285,31546,2023-04-21 12:00:00
0.000121992118,0.000154688779,0.000202794548,31606,2023-04-21 13:00:00
0.000128064192,0.000146359393,0.000223553924,31381,2023-04-21 14:00:00
0.000129479443,0.000128923114,0.000232015647,30542,2023-04-21 15:00:00
0.000120533225,0.000120042992,0.000235401701,29603,2023-04-21 16:00:00
0.000113306189,0.000117230929,0.000224277204,28987,2023-04-21 17:00:00
0.000110793086,0.00011518239,0.000231206015,28614,2023-04-21 18:00:00
0.000111179334,0.000111282137,0.000258097746,28347,2023-04-21 19:00:00
0.00011568077,0.000108247061,0.00028993362,28570,2023-04-21 20:00:00
0.000130867864,0.00010858265,0.000263776699,29598,2023-04-21 21:00:00
0.000153176001,0.00011222779,0.000218252141,30950,2023-04-21 22:00:00
0.000143780106,0.000101032734,0.000189832203,28917,2023-04-21 23:00:00
0.000124720307,9.0365632e-05,0.000136184033,26704,2023-04-22 00:00:00
0.000102871399,8.3809084e-05,0.000100988458,24467,2023-04-22 01:00:00
8.5806621e-05,7.8886108e-05,7.3684482e-05,22939,2023-04-22 02:00:00
7.4978863e-05,7.6347954e-05,5.5783786e-05,21808,2023-04-22 03:00:00
6.9078223e-05,7.507696e-05,4.9766451e-05,21159,2023-04-22 04:00:00
6.6581314e-05,7.4577645e-05,4.6527833e-05,20895,2023-04-22 05:00:00
6.6963395e-05,7.6032962e-05,3.8969133e-05,20813,2023-04-22 06:00:00
6.9905394e-05,7.9689177e-05,4.1179046e-05,21353,2023-04-22 07:00:00
7.4460216e-05,7.880966e-05,3.9373089e-05,22090,2023-04-22 08:00:00
8.9001046e-05,8.1642295e-05,4.7842035e-05,23346,2023-04-22 09:00:00
0.000112157358,9.2290037e-05,8.5737468e-05,25530,2023-04-22 10:00:00
0.000126972841,0.000102761601,0.000149921712,26953,2023-04-22 11:00:00
0.000130161229,0.000107506846,0.000199470557,27214,2023-04-22 12:00:00
0.000130664128,0.000109810911,0.00024667749,27164,2023-04-22 13:00:00
0.000136424497,0.000106817385,0.000257367896,27185,2023-04-22 14:00:00
0.00013578923,9.9665842e-05,0.000263627127,26646,2023-04-22 15:00:00
0.000120911597,9.4955455e-05,0.000230924989,25401,2023-04-22 16:00:00
0.00011036486,9.1746465e-05,0.000220399431,24548,2023-04-22 17:00:00
0.000105794369,9.0438057e-05,0.000191788619,24140,2023-04-22 18:00:00
0.000105255087,8.9646543e-05,0.000201463659,24133,2023-04-22 19:00:00
0.000108541258,9.2491813e-05,0.00022326973,24566,2023-04-22 20:00:00
0.000122690846,9.8853428e-05,0.000229895687,25780,2023-04-22 21:00:00
0.000146340372,0.000107605331,0.000207904661,27795,2023-04-22 22:00:00
0.000138893627,0.000100212999,0.00018729712,26478,2023-04-22 23:00:00
0.00012277275,9.1331033e-05,0.00014040933,24651,2023-04-23 00:00:00
0.000104171729,8.4123194e-05,8.9599574e-05,22965,2023-04-23 01:00:00
8.7175085e-05,7.924514e-05,5.951915e-05,21437,2023-04-23 02:00:00
7.5846119e-05,7.6569623e-05,4.2522528e-05,20334,2023-04-23 03:00:00
6.9471024e-05,7.5417567e-05,3.9577344e-05,19693,2023-04-23 04:00:00
6.657875e-05,7.5076952e-05,4.2568943e-05,19413,2023-04-23 05:00:00
6.6357701e-05,7.5776798e-05,3.6045332e-05,19390,2023-04-23 06:00:00
6.836566e-05,7.8159331e-05,2.720236e-05,19740,2023-04-23 07:00:00
7.0568009e-05,7.4659161e-05,2.7435815e-05,19954,2023-04-23 08:00:00
8.14796e-05,7.2474086e-05,3.6973973e-05,20532,2023-04-23 09:00:00
0.000104652265,7.8223623e-05,6.0035062e-05,22389,2023-04-23 10:00:00
0.000123587184,8.3854371e-05,0.000104971678,23971,2023-04-23 11:00:00
0.000130591657,8.8921675e-05,0.000156109416,24628,2023-04-23 12:00:00
0.000131209967,9.2205559e-05,0.000181184632,24735,2023-04-23 13:00:00
0.000135125593,9.2977341e-05,0.000207760651,24929,2023-04-23 14:00:00
0.000132833249,9.1041131e-05,0.000209644679,24726,2023-04-23 15:00:00
0.000116715786,8.7509102e-05,0.000198893869,23462,2023-04-23 16:00:00
0.000106625456,8.3672542e-05,0.000169010492,22679,2023-04-23 17:00:00
0.0001027789,8.0413333e-05,0.00017013204,22365,2023-04-23 18:00:00
0.000104198283,7.8932334e-05,0.000170250579,22552,2023-04-23 19:00:00
0.000110355687,8.1428541e-05,0.000202069229,23208,2023-04-23 20:00:00
0.000128693678,8.7655723e-05,0.000205956168,24905,2023-04-23 21:00:00
0.000151743296,9.9017202e-05,0.000194215462,27085,2023-04-23 22:00:00
0.000139286318,9.3329261e-05,0.000150464236,26117,2023-04-23 23:00:00
0.000118818211,8.5581524e-05,0.000105037763,24311,2023-04-24 00:00:00
9.6965838e-05,8.0987078e-05,7.1879918e-05,22964,2023-04-24 01:00:00
8.0031614e-05,7.8065e-05,4.9513605e-05,21549,2023-04-24 02:00:00
7.06476e-05,7.6732849e-05,3.7921316e-05,20675,2023-04-24 03:00:00
6.6053078e-05,7.6192764e-05,3.6890819e-05,20291,2023-04-24 04:00:00
6.4513748e-05,7.6721923e-05,2.994333e-05,20312,2023-04-24 05:00:00
6.6493144e-05,7.9450262e-05,3.703098e-05,20948,2023-04-24 06:00:00
7.5206976e-05,8.9427777e-05,3.32361e-05,23438,2023-04-24 07:00:00
9.1231421e-05,0.000103679167,3.7769608e-05,26428,2023-04-24 08:00:00
0.00010298602,0.000128501858,5.7161697e-05,28462,2023-04-24 09:00:00
0.000112171688,0.000147210865,8.8343175e-05,29688,2023-04-24 10:00:00
0.000118999093,0.000153710814,0.000138633236,30245,2023-04-24 11:00:00
0.000120205217,0.00015443258,0.000166079563,30330,2023-04-24 12:00:00
0.000122202021,0.000153818041,0.000170443047,30414,2023-04-24 13:00:00
0.000128599652,0.00014608518,0.000179077039,30312,2023-04-24 14:00:00
0.000129028071,0.000130437386,0.000184330859,29643,2023-04-24 15:00:00
0.000117779053,0.000124476667,0.000193880272,28718,2023-04-24 16:00:00
0.000109569217,0.000123753445,0.00018588397,28201,2023-04-24 17:00:00
0.000107462751,0.000121743144,0.000167269333,27877,2023-04-24 18:00:00
0.000109189798,0.000116114266,0.000163097773,27629,2023-04-24 19:00:00
0.00011765074,0.000110796385,0.000183146066,28019,2023-04-24 20:00:00
0.000139125816,0.000108680261,0.000185464086,29499,2023-04-24 21:00:00
0.000161729835,0.00011119651,0.000147930999,31102,2023-04-24 22:00:00
0.000145098196,9.8843991e-05,0.000118251266,28850,2023-04-24 23:00:00
0.000119862942,8.9220947e-05,7.8283889e-05,26318,2023-04-25 00:00:00
9.7060935e-05,8.1456374e-05,5.8906109e-05,24958,2023-04-25 01:00:00
8.0008398e-05,7.8399382e-05,4.1159934e-05,23454,2023-04-25 02:00:00
7.0709085e-05,7.6824154e-05,3.5962242e-05,22538,2023-04-25 03:00:00
6.6292054e-05,7.6185594e-05,3.2769645e-05,22112,2023-04-25 04:00:00
6.4792012e-05,7.6538466e-05,2.6980825e-05,22042,2023-04-25 05:00:00
6.6982792e-05,7.9435364e-05,3.1797441e-05,22534,2023-04-25 06:00:00
7.6379604e-05,8.9701874e-05,2.9270349e-05,24782,2023-04-25 07:00:00
9.3941718e-05,0.000104646253,3.8686104e-05,27723,2023-04-25 08:00:00
0.000105917047,0.000129869707,5.5395029e-05,29696,2023-04-25 09:00:00
0.000113470381,0.000148852259,9.1987085e-05,30876,2023-04-25 10:00:00
0.00011907415,0.000155854802,0.000139564496,31285,2023-04-25 11:00:00
0.000120066651,0.0001571083,0.000167017121,31359,2023-04-25 12:00:00
0.000122652798,0.000156966693,0.000178699106,31437,2023-04-25 13:00:00
0.000129044222,0.000149018987,0.000176341268,31266,2023-04-25 14:00:00
0.000129125457,0.000132902119,0.00018836394,30428,2023-04-25 15:00:00
0.000118629855,0.000127170459,0.000192029221,29536,2023-04-25 16:00:00
0.000111125945,0.000126208573,0.000183826849,29015,2023-04-25 17:00:00
0.000109414976,0.00012412645,0.000182291577,28708,2023-04-25 18:00:00
0.000111264989,0.000118098468,0.000183565169,28416,2023-04-25 19:00:00
0.000119497935,0.000112563729,0.000199496617,28777,2023-04-25 20:00:00
0.000139567792,0.0001096735,0.000208867283,30127,2023-04-25 21:00:00
0.000160639817,0.000111519067,0.000184857287,31440,2023-04-25 22:00:00
0.00014529415,9.9323243e-05,0.000138514646,29128,2023-04-25 23:00:00
0.00012170062,8.9055455e-05,9.7016137e-05,26693,2023-04-26 00:00:00
9.7060935e-05,8.1456374e-05,5.8906109e-05,24958,2023-04-26 01:00:00
8.0008398e-05,7.8399382e-05,4.1159934e-05,23454,2023-04-26 02:00:00
7.0709085e-05,7.6824154e-05,3.5962242e-05,22538,2023-04-26 03:00:00
6.6292054e-05,7.6185594e-05,3.2769645e-05,22112,2023-04-26 04:00:00
6.4792012e-05,7.6538466e-05,2.6980825e-05,22042,2023-04-26 05:00:00
6.6982792e-05,7.9435364e-05,3.1797441e-05,22534,2023-04-26 06:00:00
7.6379604e-05,8.9701874e-05,2.9270349e-05,24782,2023-04-26 07:00:00
9.3941718e-05,0.000104646253,3.8686104e-05,27723,2023-04-26 08:00:00
0.000105917047,0.000129869707,5.5395029e-05,29696,2023-04-26 09:00:00
0.000113470381,0.000148852259,9.1987085e-05,30876,2023-04-26 10:00:00
0.00011907415,0.000155854802,0.000139564496,31285,2023-04-26 11:00:00
0.000120066651,0.0001571083,0.000167017121,31359,2023-04-26 12:00:00
0.000122652798,0.000156966693,0.000178699106,31437,2023-04-26 13:00:00
0.000129044222,0.000149018987,0.000176341268,31266,2023-04-26 14:00:00
0.000129125457,0.000132902119,0.00018836394,30428,2023-04-26 15:00:00
0.000118629855,0.000127170459,0.000192029221,29536,2023-04-26 16:00:00
